Current,Voltage,Resistance
-3.0952380952380953e-06,-0.00620582801435656,769.6099520311162
-7.142857142857148e-07,-0.0010402828392287035,769.6099520311162
1.1904761904761897e-06,0.00033605153481130914,769.6099520311162
3.57142857142857e-06,0.00033605153481130914,769.6099520311162
4.999999999999999e-06,0.0022080390836031263,769.6099520311162
2.6190476190476184e-06,0.004599935654345881,769.6099520311162
7.14285714285714e-07,0.0031904552625262182,769.6099520311162
-1.6666666666666667e-06,-0.0027486069715397005,769.6099520311162
-3.571428571428571e-06,-0.0027486069715397005,769.6099520311162
-4.9999999999999996e-06,-0.003639599024755458,769.6099520311162
-4.9999999999999996e-06,-0.0059136287566765805,769.6099520311162
-4.9999999999999996e-06,-0.006174348665345269,769.6099520311162
-4.9999999999999996e-06,-0.006174622343132014,769.6099520311162
-4.9999999999999996e-06,-0.006174405419112819,769.6099520311162
-4.9999999999999996e-06,-0.006174584539902048,769.6099520311162
-4.9999999999999996e-06,-0.006174957955034236,769.6099520311162
-4.9999999999999996e-06,-0.006175454051168349,769.6099520311162
-4.9999999999999996e-06,-0.006175235659237983,769.6099520311162
-4.9999999999999996e-06,-0.006175235659237983,769.6099520311162
-4.9999999999999996e-06,-0.006174861463300005,769.6099520311162
-4.9999999999999996e-06,-0.0061744684231921036,769.6099520311162
-4.9999999999999996e-06,-0.006174836065968529,769.6099520311162
