Current,Voltage,Resistance
-3.0952380952380953e-06,-0.006038556367075009,1706.5773996086637
-7.142857142857148e-07,-0.0012189838568633321,1706.5773996086637
1.1904761904761897e-06,0.00020675528370452567,1706.5773996086637
3.57142857142857e-06,0.00020675528370452567,1706.5773996086637
4.999999999999999e-06,0.0018283898507853375,1706.5773996086637
2.6190476190476184e-06,0.0038877166123992375,1706.5773996086637
7.14285714285714e-07,0.0026734801505183085,1706.5773996086637
-1.6666666666666667e-06,-0.0015103658744285591,1706.5773996086637
-3.571428571428571e-06,-0.0015103658744285591,1706.5773996086637
-4.9999999999999996e-06,-0.003207744556431744,1706.5773996086637
-4.9999999999999996e-06,-0.005164923065240762,1706.5773996086637
-4.9999999999999996e-06,-0.005389737344943696,1706.5773996086637
-4.9999999999999996e-06,-0.005389734213291209,1706.5773996086637
-4.9999999999999996e-06,-0.005389846943559894,1706.5773996086637
-4.9999999999999996e-06,-0.005389760907060211,1706.5773996086637
-4.9999999999999996e-06,-0.005389944803217821,1706.5773996086637
-4.9999999999999996e-06,-0.00538969408440934,1706.5773996086637
-4.9999999999999996e-06,-0.005389762395322812,1706.5773996086637
-4.9999999999999996e-06,-0.005389762395322812,1706.5773996086637
-4.9999999999999996e-06,-0.005389756523910992,1706.5773996086637
-4.9999999999999996e-06,-0.005389964605302231,1706.5773996086637
-4.9999999999999996e-06,-0.005389850723012017,1706.5773996086637
