Current,Voltage,Resistance
-3.0952380952380953e-06,nan,944.2925549308139
-7.142857142857148e-07,-0.0005879190917655784,944.2925549308139
1.1904761904761897e-06,0.0008113792557259389,944.2925549308139
3.57142857142857e-06,0.0008113792557259389,944.2925549308139
4.999999999999999e-06,0.002280314947388218,944.2925549308139
2.6190476190476184e-06,0.0042778765342619965,944.2925549308139
7.14285714285714e-07,0.003100204686255621,944.2925549308139
-1.6666666666666667e-06,-0.002155914985246329,944.2925549308139
-3.571428571428571e-06,-0.002155914985246329,944.2925549308139
-4.9999999999999996e-06,-0.0026044595277517906,944.2925549308139
-4.9999999999999996e-06,-0.004503349890338756,944.2925549308139
-4.9999999999999996e-06,-0.004721426246392512,944.2925549308139
-4.9999999999999996e-06,-0.004721497919577005,944.2925549308139
-4.9999999999999996e-06,-0.0047214399762518745,944.2925549308139
-4.9999999999999996e-06,-0.004721478457412761,944.2925549308139
-4.9999999999999996e-06,-0.0047215118004188495,944.2925549308139
-4.9999999999999996e-06,-0.004721539550087285,944.2925549308139
-4.9999999999999996e-06,-0.004721462774654069,944.2925549308139
-4.9999999999999996e-06,-0.004721462774654069,944.2925549308139
-4.9999999999999996e-06,-0.0047214975068666995,944.2925549308139
-4.9999999999999996e-06,-0.004721556697217761,944.2925549308139
-4.9999999999999996e-06,-0.004721599379855241,944.2925549308139
