Current,Voltage,Resistance
-3.0952380952380953e-06,-0.005182503459110581,350.7761009848201
-7.142857142857148e-07,-0.0011797166858935834,350.7761009848201
1.1904761904761897e-06,0.00029937336204641327,350.7761009848201
3.57142857142857e-06,0.00029937336204641327,350.7761009848201
4.999999999999999e-06,0.0017538805049241001,350.7761009848201
2.6190476190476184e-06,0.003794760449883256,350.7761009848201
7.14285714285714e-07,0.0026372857910167084,350.7761009848201
-1.6666666666666667e-06,-0.002625827923785588,350.7761009848201
-3.571428571428571e-06,-0.002625827923785588,350.7761009848201
-4.9999999999999996e-06,-0.0031321994333092726,350.7761009848201
-4.9999999999999996e-06,-0.0050697979966782295,350.7761009848201
-4.9999999999999996e-06,-0.005301650612754665,350.7761009848201
-4.9999999999999996e-06,-0.00530233772492783,350.7761009848201
-4.9999999999999996e-06,-0.005302386428050215,350.7761009848201
-4.9999999999999996e-06,-0.005302108931412462,350.7761009848201
-4.9999999999999996e-06,-0.0053024543114438705,350.7761009848201
-4.9999999999999996e-06,-0.005302646507120935,350.7761009848201
-4.9999999999999996e-06,-0.00530242179236812,350.7761009848201
-4.9999999999999996e-06,-0.00530242179236812,350.7761009848201
-4.9999999999999996e-06,-0.005302711060144555,350.7761009848201
-4.9999999999999996e-06,-0.005302529191539242,350.7761009848201
-4.9999999999999996e-06,-0.005302032147270507,350.7761009848201
