Current,Voltage,Resistance
-3.0952380952380953e-06,-0.008062628394115541,nan
-7.142857142857148e-07,-0.0013356855890229945,nan
1.1904761904761897e-06,0.0015426722612577018,nan
3.57142857142857e-06,0.003790880507560712,nan
4.999999999999999e-06,0.003790880507560712,nan
2.6190476190476184e-06,0.00589542318705717,nan
7.14285714285714e-07,0.00589542318705717,nan
-1.6666666666666667e-06,-0.003309800766549273,nan
-3.571428571428571e-06,-0.0042345207282274205,nan
-4.9999999999999996e-06,-0.0042345207282274205,nan
-4.9999999999999996e-06,nan,nan
-4.9999999999999996e-06,nan,nan
-4.9999999999999996e-06,nan,nan
-4.9999999999999996e-06,nan,nan
-4.9999999999999996e-06,nan,nan
-4.9999999999999996e-06,nan,nan
-4.9999999999999996e-06,-0.008101146150328585,nan
-4.9999999999999996e-06,-0.00810134036866802,nan
-4.9999999999999996e-06,-0.008101208400100854,nan
-4.9999999999999996e-06,-0.008101208400100854,nan
-4.9999999999999996e-06,-0.00810098689034952,nan
-4.9999999999999996e-06,-0.008100797012873038,nan
