Current,Voltage,Resistance
-3.0952380952380953e-06,-0.0028921653395975765,-131.93360397424436
-7.142857142857148e-07,-0.0007242200314381656,-131.93360397424436
1.1904761904761897e-06,-0.00015706381425505272,-131.93360397424436
3.57142857142857e-06,-0.00015706381425505272,-131.93360397424436
4.999999999999999e-06,0.0006505525374755446,-131.93360397424436
2.6190476190476184e-06,0.0016798223848968328,-131.93360397424436
7.14285714285714e-07,0.001072432623827981,-131.93360397424436
-1.6666666666666667e-06,-0.0013210746238294057,-131.93360397424436
-3.571428571428571e-06,-0.0013210746238294057,-131.93360397424436
-4.9999999999999996e-06,-0.0018698639586230326,-131.93360397424436
-4.9999999999999996e-06,-0.0028494419942651224,-131.93360397424436
-4.9999999999999996e-06,-0.0029627772434001266,-131.93360397424436
-4.9999999999999996e-06,-0.002961823565730623,-131.93360397424436
-4.9999999999999996e-06,-0.0029626245979629128,-131.93360397424436
-4.9999999999999996e-06,-0.0029627210472711646,-131.93360397424436
-4.9999999999999996e-06,-0.002962814898069279,-131.93360397424436
-4.9999999999999996e-06,-0.0029629903379967456,-131.93360397424436
-4.9999999999999996e-06,-0.002961881550084619,-131.93360397424436
-4.9999999999999996e-06,-0.002961881550084619,-131.93360397424436
-4.9999999999999996e-06,-0.0029614378369101015,-131.93360397424436
-4.9999999999999996e-06,-0.0029612182490419588,-131.93360397424436
-4.9999999999999996e-06,-0.002961619050963015,-131.93360397424436
