Current,Voltage,Resistance
-3.0952380952380953e-06,-0.0013631869033676372,270.34301097483495
-7.142857142857148e-07,-0.00018114613815534798,270.34301097483495
1.1904761904761897e-06,0.0002001349118896905,270.34301097483495
3.57142857142857e-06,0.0002001349118896905,270.34301097483495
4.999999999999999e-06,0.0006358536348344446,270.34301097483495
2.6190476190476184e-06,0.0012024345031675574,270.34301097483495
7.14285714285714e-07,0.0008675159383701171,270.34301097483495
-1.6666666666666667e-06,-0.00034802386208433153,270.34301097483495
-3.571428571428571e-06,-0.00034802386208433153,270.34301097483495
-4.9999999999999996e-06,-0.0007515200145515801,270.34301097483495
-4.9999999999999996e-06,-0.0012900183199088847,270.34301097483495
-4.9999999999999996e-06,-0.0013517033298871427,270.34301097483495
-4.9999999999999996e-06,-0.0013517250053279818,270.34301097483495
-4.9999999999999996e-06,-0.0013516740315072276,270.34301097483495
-4.9999999999999996e-06,-0.0013516453266719792,270.34301097483495
-4.9999999999999996e-06,-0.001351742149710787,270.34301097483495
-4.9999999999999996e-06,-0.0013517192808469888,270.34301097483495
-4.9999999999999996e-06,-0.0013516928949108783,270.34301097483495
-4.9999999999999996e-06,-0.0013516928949108783,270.34301097483495
-4.9999999999999996e-06,-0.0013517150548741745,270.34301097483495
-4.9999999999999996e-06,-0.001351730617759663,270.34301097483495
-4.9999999999999996e-06,-0.0013517684312351957,270.34301097483495
