Current,Voltage,Resistance
-3.0952380952380953e-06,-0.004628074586600831,1085.618615999158
-7.142857142857148e-07,-0.0008742305605361859,1085.618615999158
1.1904761904761897e-06,0.000780143581529871,1085.618615999158
3.57142857142857e-06,0.000780143581529871,1085.618615999158
4.999999999999999e-06,0.0026110472998759075,1085.618615999158
2.6190476190476184e-06,0.004904307571999526,1085.618615999158
7.14285714285714e-07,0.003552623852278584,1085.618615999158
-1.6666666666666667e-06,-0.0024527525912507145,1085.618615999158
-3.571428571428571e-06,-0.0024527525912507145,1085.618615999158
-4.9999999999999996e-06,-0.0029970584730647067,1085.618615999158
-4.9999999999999996e-06,-0.005177530125169123,1085.618615999158
-4.9999999999999996e-06,-0.005428066421853431,1085.618615999158
-4.9999999999999996e-06,-0.005427726921756299,1085.618615999158
-4.9999999999999996e-06,-0.0054279167394358984,1085.618615999158
-4.9999999999999996e-06,-0.005427763434742637,1085.618615999158
-4.9999999999999996e-06,-0.005427922264174789,1085.618615999158
-4.9999999999999996e-06,-0.00542809307999579,1085.618615999158
-4.9999999999999996e-06,-0.005427952482467433,1085.618615999158
-4.9999999999999996e-06,-0.005427952482467433,1085.618615999158
-4.9999999999999996e-06,-0.005427760259220469,1085.618615999158
-4.9999999999999996e-06,-0.005427896620344148,1085.618615999158
-4.9999999999999996e-06,-0.005427802620472949,1085.618615999158
