Current,Voltage,Resistance
-3.0952380952380953e-06,-0.005044122063693759,1629.6394359625992
-7.142857142857148e-07,-0.001170452478810167,1629.6394359625992
1.1904761904761897e-06,0.00030612799224034306,1629.6394359625992
3.57142857142857e-06,0.00030612799224034306,1629.6394359625992
4.999999999999999e-06,0.0018425630995131388,1629.6394359625992
2.6190476190476184e-06,0.0039045688994631188,1629.6394359625992
7.14285714285714e-07,0.002688291163431226,1629.6394359625992
-1.6666666666666667e-06,-0.0021248207220908788,1629.6394359625992
-3.571428571428571e-06,-0.0021248207220908788,1629.6394359625992
-4.9999999999999996e-06,-0.0032005242789887893,1629.6394359625992
-4.9999999999999996e-06,-0.005161110432085506,1629.6394359625992
-4.9999999999999996e-06,-0.005386751616187936,1629.6394359625992
-4.9999999999999996e-06,-0.005386656477381601,1629.6394359625992
-4.9999999999999996e-06,-0.0053859102764282464,1629.6394359625992
-4.9999999999999996e-06,-0.005385777592906382,1629.6394359625992
-4.9999999999999996e-06,-0.005385600894775994,1629.6394359625992
-4.9999999999999996e-06,-0.005386017277791717,1629.6394359625992
-4.9999999999999996e-06,-0.005386332439856474,1629.6394359625992
-4.9999999999999996e-06,-0.005386332439856474,1629.6394359625992
-4.9999999999999996e-06,-0.005386448624559769,1629.6394359625992
-4.9999999999999996e-06,-0.005386514310045192,1629.6394359625992
-4.9999999999999996e-06,-0.0053861784325032035,1629.6394359625992
