Current,Voltage,Resistance
-3.0952380952380953e-06,-0.005242146115626649,1768.4548984702662
-7.142857142857148e-07,-0.0014247687553336965,1768.4548984702662
1.1904761904761897e-06,0.00038917864415940356,1768.4548984702662
3.57142857142857e-06,0.00038917864415940356,1768.4548984702662
4.999999999999999e-06,0.002224964587905906,1768.4548984702662
2.6190476190476184e-06,0.004631667591231649,1768.4548984702662
7.14285714285714e-07,0.003213156082953634,1768.4548984702662
-1.6666666666666667e-06,-0.0015106045353763596,1768.4548984702662
-3.571428571428571e-06,-0.0015106045353763596,1768.4548984702662
-4.9999999999999996e-06,-0.0036596080390932984,1768.4548984702662
-4.9999999999999996e-06,-0.005947631649426719,1768.4548984702662
-4.9999999999999996e-06,-0.006210087068259328,1768.4548984702662
-4.9999999999999996e-06,-0.006209690666346118,1768.4548984702662
-4.9999999999999996e-06,-0.0062102199202743,1768.4548984702662
-4.9999999999999996e-06,-0.006209555941393855,1768.4548984702662
-4.9999999999999996e-06,-0.0062098940612726064,1768.4548984702662
-4.9999999999999996e-06,-0.006208932215226987,1768.4548984702662
-4.9999999999999996e-06,-0.0062096397744433735,1768.4548984702662
-4.9999999999999996e-06,-0.0062096397744433735,1768.4548984702662
-4.9999999999999996e-06,-0.006210874115703777,1768.4548984702662
-4.9999999999999996e-06,-0.006209418815577871,1768.4548984702662
-4.9999999999999996e-06,-0.0062083716619119374,1768.4548984702662
