Current,Voltage,Resistance
-3.0952380952380953e-06,-0.0053102525612186815,349.04865727219016
-7.142857142857148e-07,-0.0015779033866348173,349.04865727219016
1.1904761904761897e-06,0.00019741558317806803,349.04865727219016
3.57142857142857e-06,0.00019741558317806803,349.04865727219016
4.999999999999999e-06,0.0017452432863609502,349.04865727219016
2.6190476190476184e-06,0.003784106023181557,349.04865727219016
7.14285714285714e-07,0.0026281302157166926,349.04865727219016
-1.6666666666666667e-06,-0.0025082320594061467,349.04865727219016
-3.571428571428571e-06,-0.0025082320594061467,349.04865727219016
-4.9999999999999996e-06,-0.003134754280771987,349.04865727219016
-4.9999999999999996e-06,-0.0050730560888534535,349.04865727219016
-4.9999999999999996e-06,-0.005305986330280117,349.04865727219016
-4.9999999999999996e-06,-0.0053061212299193965,349.04865727219016
-4.9999999999999996e-06,-0.005306291799893224,349.04865727219016
-4.9999999999999996e-06,-0.005305773125264165,349.04865727219016
-4.9999999999999996e-06,-0.005306437294293129,349.04865727219016
-4.9999999999999996e-06,-0.0053060801056801325,349.04865727219016
-4.9999999999999996e-06,-0.005306445814232109,349.04865727219016
-4.9999999999999996e-06,-0.005306445814232109,349.04865727219016
-4.9999999999999996e-06,-0.005306362991908358,349.04865727219016
-4.9999999999999996e-06,-0.005306653563992783,349.04865727219016
-4.9999999999999996e-06,-0.005306616206119245,349.04865727219016
