Current,Voltage,Resistance
-3.0952380952380953e-06,-0.002345434542068064,-135.13608881190228
-7.142857142857148e-07,-0.0007296267890650155,-135.13608881190228
1.1904761904761897e-06,-0.00016087629620464548,-135.13608881190228
3.57142857142857e-06,-0.00016087629620464548,-135.13608881190228
4.999999999999999e-06,0.0006386107040589866,-135.13608881190228
2.6190476190476184e-06,0.0016648010716344458,-135.13608881190228
7.14285714285714e-07,0.0010592886918291539,-135.13608881190228
-1.6666666666666667e-06,-0.0010250914645705523,-135.13608881190228
-3.571428571428571e-06,-0.0010250914645705523,-135.13608881190228
-4.9999999999999996e-06,-0.001870027046022128,-135.13608881190228
-4.9999999999999996e-06,-0.002846108625071718,-135.13608881190228
-4.9999999999999996e-06,-0.0029579467908183556,-135.13608881190228
-4.9999999999999996e-06,-0.002958091782300349,-135.13608881190228
-4.9999999999999996e-06,-0.002957271092027093,-135.13608881190228
-4.9999999999999996e-06,-0.002956916670883038,-135.13608881190228
-4.9999999999999996e-06,-0.0029566302439245386,-135.13608881190228
-4.9999999999999996e-06,-0.0029565156718744157,-135.13608881190228
-4.9999999999999996e-06,-0.002956735839828267,-135.13608881190228
-4.9999999999999996e-06,-0.002956735839828267,-135.13608881190228
-4.9999999999999996e-06,-0.00295677619588242,-135.13608881190228
-4.9999999999999996e-06,-0.002956874233301039,-135.13608881190228
-4.9999999999999996e-06,-0.002956771363883968,-135.13608881190228
