Current,Voltage,Resistance
-3.0952380952380953e-06,-0.005028937652982867,77.40441803975902
-7.142857142857148e-07,-0.0015652256719319105,77.40441803975902
1.1904761904761897e-06,0.0002764443501419964,77.40441803975902
3.57142857142857e-06,0.0002764443501419964,77.40441803975902
4.999999999999999e-06,0.0018324314201954269,77.40441803975902
2.6190476190476184e-06,0.003991201649852047,77.40441803975902
7.14285714285714e-07,0.0028093419678014465,77.40441803975902
-1.6666666666666667e-06,-0.0018645668264335692,77.40441803975902
-3.571428571428571e-06,-0.0018645668264335692,77.40441803975902
-4.9999999999999996e-06,-0.0032510904900108204,77.40441803975902
-4.9999999999999996e-06,-0.005298103571999176,77.40441803975902
-4.9999999999999996e-06,-0.005548316674927871,77.40441803975902
-4.9999999999999996e-06,-0.005549135223503829,77.40441803975902
-4.9999999999999996e-06,-0.0055484151525801275,77.40441803975902
-4.9999999999999996e-06,-0.00554884285187767,77.40441803975902
-4.9999999999999996e-06,-0.0055486380766862214,77.40441803975902
-4.9999999999999996e-06,-0.005549181455300886,77.40441803975902
-4.9999999999999996e-06,-0.005549194372360325,77.40441803975902
-4.9999999999999996e-06,-0.005549194372360325,77.40441803975902
-4.9999999999999996e-06,-0.00554921333244493,77.40441803975902
-4.9999999999999996e-06,-0.005549546536730668,77.40441803975902
-4.9999999999999996e-06,-0.005549546270485483,77.40441803975902
