Current,Voltage,Resistance
-3.0952380952380953e-06,nan,224.36808848758986
-7.142857142857148e-07,-0.00015426357118397015,224.36808848758986
1.1904761904761897e-06,0.00018082040527686948,224.36808848758986
3.57142857142857e-06,0.00018082040527686948,224.36808848758986
4.999999999999999e-06,0.0005375445615572858,224.36808848758986
2.6190476190476184e-06,0.001010588433786128,224.36808848758986
7.14285714285714e-07,0.0007307451923541458,224.36808848758986
-1.6666666666666667e-06,-0.0005274668441350871,224.36808848758986
-3.571428571428571e-06,-0.0005274668441350871,224.36808848758986
-4.9999999999999996e-06,-0.0006207871716143531,224.36808848758986
-4.9999999999999996e-06,-0.0010704304731887528,224.36808848758986
-4.9999999999999996e-06,-0.0011218665986403736,224.36808848758986
-4.9999999999999996e-06,-0.001121899133363906,224.36808848758986
-4.9999999999999996e-06,-0.0011218996097830463,224.36808848758986
-4.9999999999999996e-06,-0.0011219266822191103,224.36808848758986
-4.9999999999999996e-06,-0.0011218660870137207,224.36808848758986
-4.9999999999999996e-06,-0.0011219382515665747,224.36808848758986
-4.9999999999999996e-06,-0.0011218954103090059,224.36808848758986
-4.9999999999999996e-06,-0.0011218954103090059,224.36808848758986
-4.9999999999999996e-06,-0.0011219119122012492,224.36808848758986
-4.9999999999999996e-06,-0.0011218404424379492,224.36808848758986
-4.9999999999999996e-06,-0.0011219406319857212,224.36808848758986
