Current,Voltage,Resistance
-3.0952380952380953e-06,-0.005409761487537092,1747.769095973522
-7.142857142857148e-07,-0.0014784684020195816,1747.769095973522
1.1904761904761897e-06,0.00013937795647230003,1747.769095973522
3.57142857142857e-06,0.00013937795647230003,1747.769095973522
4.999999999999999e-06,0.0018357904270721267,1747.769095973522
2.6190476190476184e-06,0.0038977127039477376,1747.769095973522
7.14285714285714e-07,0.0026816158572772384,1747.769095973522
-1.6666666666666667e-06,-0.0014212593980961717,1747.769095973522
-3.571428571428571e-06,-0.0014212593980961717,1747.769095973522
-4.9999999999999996e-06,-0.0032071856576370017,1747.769095973522
-4.9999999999999996e-06,-0.005167187299450474,1747.769095973522
-4.9999999999999996e-06,-0.005392060519931632,1747.769095973522
-4.9999999999999996e-06,-0.005392438953671411,1747.769095973522
-4.9999999999999996e-06,-0.005392125647173047,1747.769095973522
-4.9999999999999996e-06,-0.005392236954378228,1747.769095973522
-4.9999999999999996e-06,-0.0053921654381372825,1747.769095973522
-4.9999999999999996e-06,-0.0053921448844003895,1747.769095973522
-4.9999999999999996e-06,-0.005392212902197337,1747.769095973522
-4.9999999999999996e-06,-0.005392212902197337,1747.769095973522
-4.9999999999999996e-06,-0.005392303323709068,1747.769095973522
-4.9999999999999996e-06,-0.005392221038299901,1747.769095973522
-4.9999999999999996e-06,-0.005392312872489847,1747.769095973522
