Current,Voltage,Resistance
-3.0952380952380953e-06,nan,1029.226733147144
-7.142857142857148e-07,-0.0008982378588343904,1029.226733147144
1.1904761904761897e-06,0.0008014416680185331,1029.226733147144
3.57142857142857e-06,0.0008014416680185331,1029.226733147144
4.999999999999999e-06,0.0024835933538673296,1029.226733147144
2.6190476190476184e-06,0.004661167507851667,1029.226733147144
7.14285714285714e-07,0.0033796111042882796,1029.226733147144
-1.6666666666666667e-06,-0.0008312921789213021,1029.226733147144
-3.571428571428571e-06,-0.0008312921789213021,1029.226733147144
-4.9999999999999996e-06,-0.0028379800289266483,1029.226733147144
-4.9999999999999996e-06,-0.0049084181160964895,1029.226733147144
-4.9999999999999996e-06,-0.005146318640193306,1029.226733147144
-4.9999999999999996e-06,-0.005146091892951691,1029.226733147144
-4.9999999999999996e-06,-0.005146083224824465,1029.226733147144
-4.9999999999999996e-06,-0.0051461408308373984,1029.226733147144
-4.9999999999999996e-06,-0.005146133665735719,1029.226733147144
-4.9999999999999996e-06,-0.00514677685448597,1029.226733147144
-4.9999999999999996e-06,-0.005146694491070736,1029.226733147144
-4.9999999999999996e-06,-0.005146694491070736,1029.226733147144
-4.9999999999999996e-06,-0.005146758341434338,1029.226733147144
-4.9999999999999996e-06,-0.0051466791955481275,1029.226733147144
-4.9999999999999996e-06,-0.005146684816362551,1029.226733147144
